Subaward Report ID,Prime PIID,Original Hull Confidence,Candidate Hull,Builder,Subaward Date,Candidate Hull Stage on Date,Window Match Flag,Date Source Confidence,Lifecycle Confidence,Include as Timing Candidate?,Reason
21032070,N0002418C2307,D,DDG 139,HII-Ingalls,2023-05-31,Long-lead,FALSE,Projected,Low,FALSE,May 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
21032071,N0002418C2307,C,DDG 128,HII-Ingalls,2023-09-13,Outfit / test,TRUE,Actual,Low,TRUE,Sep 2023 within DDG 128 outfit / test window (post-launch)
21032071,N0002418C2307,C,DDG 129,HII-Ingalls,2023-09-13,Construction,TRUE,Projected,Low,TRUE,Sep 2023 within DDG 129 construction window
21032071,N0002418C2307,C,DDG 131,HII-Ingalls,2023-09-13,Construction,TRUE,Projected,Low,TRUE,Sep 2023 within DDG 131 construction window
21032071,N0002418C2307,C,DDG 133,HII-Ingalls,2023-09-13,Construction,TRUE,Projected,Low,TRUE,Sep 2023 within DDG 133 construction window
21032071,N0002418C2307,C,DDG 135,HII-Ingalls,2023-09-13,Long-lead,TRUE,Projected,Low,TRUE,Sep 2023 in DDG 135 long-lead window (before fabrication start)
21032071,N0002418C2307,C,DDG 137,HII-Ingalls,2023-09-13,Long-lead,TRUE,Projected,Low,TRUE,Sep 2023 in DDG 137 long-lead window (before fabrication start)
21032071,N0002418C2307,C,DDG 139,HII-Ingalls,2023-09-13,Long-lead,TRUE,Projected,Low,TRUE,Sep 2023 in DDG 139 long-lead window (before fabrication start)
21032072,N0002418C2307,D,DDG 128,HII-Ingalls,2019-10-08,Long-lead,TRUE,Actual,Low,TRUE,Oct 2019 in DDG 128 long-lead window (before fabrication start)
21032072,N0002418C2307,D,DDG 129,HII-Ingalls,2019-10-08,Long-lead,TRUE,Projected,Low,TRUE,Oct 2019 in DDG 129 long-lead window (before fabrication start)
21032072,N0002418C2307,D,DDG 131,HII-Ingalls,2019-10-08,Long-lead,TRUE,Projected,Low,TRUE,Oct 2019 in DDG 131 long-lead window (before fabrication start)
21032072,N0002418C2307,D,DDG 133,HII-Ingalls,2019-10-08,Long-lead,TRUE,Projected,Low,TRUE,Oct 2019 in DDG 133 long-lead window (before fabrication start)
21032072,N0002418C2307,D,DDG 135,HII-Ingalls,2019-10-08,Long-lead,FALSE,Projected,Low,FALSE,Oct 2019 too early for DDG 135 (> 48 mo before fab start) - excluded
21032072,N0002418C2307,D,DDG 137,HII-Ingalls,2019-10-08,Long-lead,FALSE,Projected,Low,FALSE,Oct 2019 too early for DDG 137 (> 48 mo before fab start) - excluded
21032072,N0002418C2307,D,DDG 139,HII-Ingalls,2019-10-08,Long-lead,FALSE,Projected,Low,FALSE,Oct 2019 too early for DDG 139 (> 48 mo before fab start) - excluded
21032073,N0002418C2307,C,DDG 128,HII-Ingalls,2020-12-10,Long-lead,TRUE,Actual,Low,TRUE,Dec 2020 in DDG 128 long-lead window (before fabrication start)
21032073,N0002418C2307,C,DDG 129,HII-Ingalls,2020-12-10,Long-lead,TRUE,Projected,Low,TRUE,Dec 2020 in DDG 129 long-lead window (before fabrication start)
21032073,N0002418C2307,C,DDG 131,HII-Ingalls,2020-12-10,Long-lead,TRUE,Projected,Low,TRUE,Dec 2020 in DDG 131 long-lead window (before fabrication start)
21032073,N0002418C2307,C,DDG 133,HII-Ingalls,2020-12-10,Long-lead,TRUE,Projected,Low,TRUE,Dec 2020 in DDG 133 long-lead window (before fabrication start)
21032073,N0002418C2307,C,DDG 135,HII-Ingalls,2020-12-10,Long-lead,TRUE,Projected,Low,TRUE,Dec 2020 in DDG 135 long-lead window (before fabrication start)
21032073,N0002418C2307,C,DDG 137,HII-Ingalls,2020-12-10,Long-lead,FALSE,Projected,Low,FALSE,Dec 2020 too early for DDG 137 (> 48 mo before fab start) - excluded
21032073,N0002418C2307,C,DDG 139,HII-Ingalls,2020-12-10,Long-lead,FALSE,Projected,Low,FALSE,Dec 2020 too early for DDG 139 (> 48 mo before fab start) - excluded
21032074,N0002418C2307,C,DDG 128,HII-Ingalls,2021-05-18,Long-lead,TRUE,Actual,Low,TRUE,May 2021 in DDG 128 long-lead window (before fabrication start)
21032074,N0002418C2307,C,DDG 129,HII-Ingalls,2021-05-18,Construction,TRUE,Projected,Low,TRUE,May 2021 within DDG 129 construction window
21032074,N0002418C2307,C,DDG 131,HII-Ingalls,2021-05-18,Long-lead,TRUE,Projected,Low,TRUE,May 2021 in DDG 131 long-lead window (before fabrication start)
21032074,N0002418C2307,C,DDG 133,HII-Ingalls,2021-05-18,Long-lead,TRUE,Projected,Low,TRUE,May 2021 in DDG 133 long-lead window (before fabrication start)
21032074,N0002418C2307,C,DDG 135,HII-Ingalls,2021-05-18,Long-lead,TRUE,Projected,Low,TRUE,May 2021 in DDG 135 long-lead window (before fabrication start)
21032074,N0002418C2307,C,DDG 137,HII-Ingalls,2021-05-18,Long-lead,FALSE,Projected,Low,FALSE,May 2021 too early for DDG 137 (> 48 mo before fab start) - excluded
21032074,N0002418C2307,C,DDG 139,HII-Ingalls,2021-05-18,Long-lead,FALSE,Projected,Low,FALSE,May 2021 too early for DDG 139 (> 48 mo before fab start) - excluded
21032075,N0002418C2307,C,DDG 128,HII-Ingalls,2023-08-09,Outfit / test,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 128 outfit / test window (post-launch)
21032075,N0002418C2307,C,DDG 129,HII-Ingalls,2023-08-09,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 129 construction window
21032075,N0002418C2307,C,DDG 131,HII-Ingalls,2023-08-09,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 131 construction window
21032075,N0002418C2307,C,DDG 133,HII-Ingalls,2023-08-09,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 133 construction window
21032075,N0002418C2307,C,DDG 135,HII-Ingalls,2023-08-09,Long-lead,TRUE,Projected,Low,TRUE,Aug 2023 in DDG 135 long-lead window (before fabrication start)
21032075,N0002418C2307,C,DDG 137,HII-Ingalls,2023-08-09,Long-lead,TRUE,Projected,Low,TRUE,Aug 2023 in DDG 137 long-lead window (before fabrication start)
21032075,N0002418C2307,C,DDG 139,HII-Ingalls,2023-08-09,Long-lead,FALSE,Projected,Low,FALSE,Aug 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
21032076,N0002418C2307,D,DDG 128,HII-Ingalls,2024-07-24,Outfit / test,TRUE,Actual,Low,TRUE,Jul 2024 within DDG 128 outfit / test window (post-launch)
21032076,N0002418C2307,D,DDG 129,HII-Ingalls,2024-07-24,Construction,TRUE,Projected,Low,TRUE,Jul 2024 within DDG 129 construction window
21032076,N0002418C2307,D,DDG 131,HII-Ingalls,2024-07-24,Construction,TRUE,Projected,Low,TRUE,Jul 2024 within DDG 131 construction window
21032076,N0002418C2307,D,DDG 133,HII-Ingalls,2024-07-24,Construction,TRUE,Projected,Low,TRUE,Jul 2024 within DDG 133 construction window
21032076,N0002418C2307,D,DDG 135,HII-Ingalls,2024-07-24,Construction,TRUE,Projected,Low,TRUE,Jul 2024 within DDG 135 construction window
21032076,N0002418C2307,D,DDG 137,HII-Ingalls,2024-07-24,Long-lead,TRUE,Projected,Low,TRUE,Jul 2024 in DDG 137 long-lead window (before fabrication start)
21032076,N0002418C2307,D,DDG 139,HII-Ingalls,2024-07-24,Long-lead,TRUE,Projected,Low,TRUE,Jul 2024 in DDG 139 long-lead window (before fabrication start)
21032078,N0002418C2307,C,DDG 128,HII-Ingalls,2023-06-09,Construction,TRUE,Actual,Low,TRUE,Jun 2023 within DDG 128 construction window
21032078,N0002418C2307,C,DDG 129,HII-Ingalls,2023-06-09,Construction,TRUE,Projected,Low,TRUE,Jun 2023 within DDG 129 construction window
21032078,N0002418C2307,C,DDG 131,HII-Ingalls,2023-06-09,Construction,TRUE,Projected,Low,TRUE,Jun 2023 within DDG 131 construction window
21032078,N0002418C2307,C,DDG 133,HII-Ingalls,2023-06-09,Construction,TRUE,Projected,Low,TRUE,Jun 2023 within DDG 133 construction window
21032078,N0002418C2307,C,DDG 135,HII-Ingalls,2023-06-09,Long-lead,TRUE,Projected,Low,TRUE,Jun 2023 in DDG 135 long-lead window (before fabrication start)
21032078,N0002418C2307,C,DDG 137,HII-Ingalls,2023-06-09,Long-lead,TRUE,Projected,Low,TRUE,Jun 2023 in DDG 137 long-lead window (before fabrication start)
21032078,N0002418C2307,C,DDG 139,HII-Ingalls,2023-06-09,Long-lead,FALSE,Projected,Low,FALSE,Jun 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
21032080,N0002418C2307,C,DDG 128,HII-Ingalls,2023-08-23,Outfit / test,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 128 outfit / test window (post-launch)
21032080,N0002418C2307,C,DDG 129,HII-Ingalls,2023-08-23,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 129 construction window
21032080,N0002418C2307,C,DDG 131,HII-Ingalls,2023-08-23,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 131 construction window
21032080,N0002418C2307,C,DDG 133,HII-Ingalls,2023-08-23,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 133 construction window
21032080,N0002418C2307,C,DDG 135,HII-Ingalls,2023-08-23,Long-lead,TRUE,Projected,Low,TRUE,Aug 2023 in DDG 135 long-lead window (before fabrication start)
21032080,N0002418C2307,C,DDG 137,HII-Ingalls,2023-08-23,Long-lead,TRUE,Projected,Low,TRUE,Aug 2023 in DDG 137 long-lead window (before fabrication start)
21032080,N0002418C2307,C,DDG 139,HII-Ingalls,2023-08-23,Long-lead,FALSE,Projected,Low,FALSE,Aug 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
21032082,N0002418C2307,C,DDG 128,HII-Ingalls,2023-08-03,Outfit / test,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 128 outfit / test window (post-launch)
21032082,N0002418C2307,C,DDG 129,HII-Ingalls,2023-08-03,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 129 construction window
21032082,N0002418C2307,C,DDG 131,HII-Ingalls,2023-08-03,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 131 construction window
21032082,N0002418C2307,C,DDG 133,HII-Ingalls,2023-08-03,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 133 construction window
21032082,N0002418C2307,C,DDG 135,HII-Ingalls,2023-08-03,Long-lead,TRUE,Projected,Low,TRUE,Aug 2023 in DDG 135 long-lead window (before fabrication start)
21032082,N0002418C2307,C,DDG 137,HII-Ingalls,2023-08-03,Long-lead,TRUE,Projected,Low,TRUE,Aug 2023 in DDG 137 long-lead window (before fabrication start)
21032082,N0002418C2307,C,DDG 139,HII-Ingalls,2023-08-03,Long-lead,FALSE,Projected,Low,FALSE,Aug 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
21032083,N0002418C2307,C,DDG 128,HII-Ingalls,2023-12-21,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 128 outfit / test window (post-launch)
21032083,N0002418C2307,C,DDG 129,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 129 construction window
21032083,N0002418C2307,C,DDG 131,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 131 construction window
21032083,N0002418C2307,C,DDG 133,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 133 construction window
21032083,N0002418C2307,C,DDG 135,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 135 construction window
21032083,N0002418C2307,C,DDG 137,HII-Ingalls,2023-12-21,Long-lead,TRUE,Projected,Low,TRUE,Dec 2023 in DDG 137 long-lead window (before fabrication start)
21032083,N0002418C2307,C,DDG 139,HII-Ingalls,2023-12-21,Long-lead,TRUE,Projected,Low,TRUE,Dec 2023 in DDG 139 long-lead window (before fabrication start)
21032084,N0002418C2307,C,DDG 128,HII-Ingalls,2023-04-20,Construction,TRUE,Actual,Low,TRUE,Apr 2023 within DDG 128 construction window
21032084,N0002418C2307,C,DDG 129,HII-Ingalls,2023-04-20,Construction,TRUE,Projected,Low,TRUE,Apr 2023 within DDG 129 construction window
21032084,N0002418C2307,C,DDG 131,HII-Ingalls,2023-04-20,Construction,TRUE,Projected,Low,TRUE,Apr 2023 within DDG 131 construction window
21032084,N0002418C2307,C,DDG 133,HII-Ingalls,2023-04-20,Construction,TRUE,Projected,Low,TRUE,Apr 2023 within DDG 133 construction window
21032084,N0002418C2307,C,DDG 135,HII-Ingalls,2023-04-20,Long-lead,TRUE,Projected,Low,TRUE,Apr 2023 in DDG 135 long-lead window (before fabrication start)
21032084,N0002418C2307,C,DDG 137,HII-Ingalls,2023-04-20,Long-lead,TRUE,Projected,Low,TRUE,Apr 2023 in DDG 137 long-lead window (before fabrication start)
21032084,N0002418C2307,C,DDG 139,HII-Ingalls,2023-04-20,Long-lead,FALSE,Projected,Low,FALSE,Apr 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
21032085,N0002418C2307,D,DDG 128,HII-Ingalls,2022-11-03,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 128 construction window
21032085,N0002418C2307,D,DDG 129,HII-Ingalls,2022-11-03,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 129 construction window
21032085,N0002418C2307,D,DDG 131,HII-Ingalls,2022-11-03,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 131 construction window
21032085,N0002418C2307,D,DDG 133,HII-Ingalls,2022-11-03,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 133 long-lead window (before fabrication start)
21032085,N0002418C2307,D,DDG 135,HII-Ingalls,2022-11-03,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 135 long-lead window (before fabrication start)
21032085,N0002418C2307,D,DDG 137,HII-Ingalls,2022-11-03,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 137 long-lead window (before fabrication start)
21032085,N0002418C2307,D,DDG 139,HII-Ingalls,2022-11-03,Long-lead,FALSE,Projected,Low,FALSE,Nov 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032086,N0002418C2307,C,DDG 128,HII-Ingalls,2022-07-14,Construction,TRUE,Actual,Low,TRUE,Jul 2022 within DDG 128 construction window
21032086,N0002418C2307,C,DDG 129,HII-Ingalls,2022-07-14,Construction,TRUE,Projected,Low,TRUE,Jul 2022 within DDG 129 construction window
21032086,N0002418C2307,C,DDG 131,HII-Ingalls,2022-07-14,Construction,TRUE,Projected,Low,TRUE,Jul 2022 within DDG 131 construction window
21032086,N0002418C2307,C,DDG 133,HII-Ingalls,2022-07-14,Long-lead,TRUE,Projected,Low,TRUE,Jul 2022 in DDG 133 long-lead window (before fabrication start)
21032086,N0002418C2307,C,DDG 135,HII-Ingalls,2022-07-14,Long-lead,TRUE,Projected,Low,TRUE,Jul 2022 in DDG 135 long-lead window (before fabrication start)
21032086,N0002418C2307,C,DDG 137,HII-Ingalls,2022-07-14,Long-lead,TRUE,Projected,Low,TRUE,Jul 2022 in DDG 137 long-lead window (before fabrication start)
21032086,N0002418C2307,C,DDG 139,HII-Ingalls,2022-07-14,Long-lead,FALSE,Projected,Low,FALSE,Jul 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032087,N0002418C2307,C,DDG 128,HII-Ingalls,2024-06-21,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2024 within DDG 128 outfit / test window (post-launch)
21032087,N0002418C2307,C,DDG 129,HII-Ingalls,2024-06-21,Construction,TRUE,Projected,Low,TRUE,Jun 2024 within DDG 129 construction window
21032087,N0002418C2307,C,DDG 131,HII-Ingalls,2024-06-21,Construction,TRUE,Projected,Low,TRUE,Jun 2024 within DDG 131 construction window
21032087,N0002418C2307,C,DDG 133,HII-Ingalls,2024-06-21,Construction,TRUE,Projected,Low,TRUE,Jun 2024 within DDG 133 construction window
21032087,N0002418C2307,C,DDG 135,HII-Ingalls,2024-06-21,Construction,TRUE,Projected,Low,TRUE,Jun 2024 within DDG 135 construction window
21032087,N0002418C2307,C,DDG 137,HII-Ingalls,2024-06-21,Long-lead,TRUE,Projected,Low,TRUE,Jun 2024 in DDG 137 long-lead window (before fabrication start)
21032087,N0002418C2307,C,DDG 139,HII-Ingalls,2024-06-21,Long-lead,TRUE,Projected,Low,TRUE,Jun 2024 in DDG 139 long-lead window (before fabrication start)
21032088,N0002418C2307,C,DDG 128,HII-Ingalls,2022-10-28,Construction,TRUE,Actual,Low,TRUE,Oct 2022 within DDG 128 construction window
21032088,N0002418C2307,C,DDG 129,HII-Ingalls,2022-10-28,Construction,TRUE,Projected,Low,TRUE,Oct 2022 within DDG 129 construction window
21032088,N0002418C2307,C,DDG 131,HII-Ingalls,2022-10-28,Construction,TRUE,Projected,Low,TRUE,Oct 2022 within DDG 131 construction window
21032088,N0002418C2307,C,DDG 133,HII-Ingalls,2022-10-28,Long-lead,TRUE,Projected,Low,TRUE,Oct 2022 in DDG 133 long-lead window (before fabrication start)
21032088,N0002418C2307,C,DDG 135,HII-Ingalls,2022-10-28,Long-lead,TRUE,Projected,Low,TRUE,Oct 2022 in DDG 135 long-lead window (before fabrication start)
21032088,N0002418C2307,C,DDG 137,HII-Ingalls,2022-10-28,Long-lead,TRUE,Projected,Low,TRUE,Oct 2022 in DDG 137 long-lead window (before fabrication start)
21032088,N0002418C2307,C,DDG 139,HII-Ingalls,2022-10-28,Long-lead,FALSE,Projected,Low,FALSE,Oct 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032089,N0002418C2307,C,DDG 128,HII-Ingalls,2022-10-31,Construction,TRUE,Actual,Low,TRUE,Oct 2022 within DDG 128 construction window
21032089,N0002418C2307,C,DDG 129,HII-Ingalls,2022-10-31,Construction,TRUE,Projected,Low,TRUE,Oct 2022 within DDG 129 construction window
21032089,N0002418C2307,C,DDG 131,HII-Ingalls,2022-10-31,Construction,TRUE,Projected,Low,TRUE,Oct 2022 within DDG 131 construction window
21032089,N0002418C2307,C,DDG 133,HII-Ingalls,2022-10-31,Long-lead,TRUE,Projected,Low,TRUE,Oct 2022 in DDG 133 long-lead window (before fabrication start)
21032089,N0002418C2307,C,DDG 135,HII-Ingalls,2022-10-31,Long-lead,TRUE,Projected,Low,TRUE,Oct 2022 in DDG 135 long-lead window (before fabrication start)
21032089,N0002418C2307,C,DDG 137,HII-Ingalls,2022-10-31,Long-lead,TRUE,Projected,Low,TRUE,Oct 2022 in DDG 137 long-lead window (before fabrication start)
21032089,N0002418C2307,C,DDG 139,HII-Ingalls,2022-10-31,Long-lead,FALSE,Projected,Low,FALSE,Oct 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032090,N0002418C2307,C,DDG 128,HII-Ingalls,2023-12-21,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 128 outfit / test window (post-launch)
21032090,N0002418C2307,C,DDG 129,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 129 construction window
21032090,N0002418C2307,C,DDG 131,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 131 construction window
21032090,N0002418C2307,C,DDG 133,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 133 construction window
21032090,N0002418C2307,C,DDG 135,HII-Ingalls,2023-12-21,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 135 construction window
21032090,N0002418C2307,C,DDG 137,HII-Ingalls,2023-12-21,Long-lead,TRUE,Projected,Low,TRUE,Dec 2023 in DDG 137 long-lead window (before fabrication start)
21032090,N0002418C2307,C,DDG 139,HII-Ingalls,2023-12-21,Long-lead,TRUE,Projected,Low,TRUE,Dec 2023 in DDG 139 long-lead window (before fabrication start)
21032091,N0002418C2307,C,DDG 128,HII-Ingalls,2023-12-22,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 128 outfit / test window (post-launch)
21032091,N0002418C2307,C,DDG 129,HII-Ingalls,2023-12-22,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 129 construction window
21032091,N0002418C2307,C,DDG 131,HII-Ingalls,2023-12-22,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 131 construction window
21032091,N0002418C2307,C,DDG 133,HII-Ingalls,2023-12-22,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 133 construction window
21032091,N0002418C2307,C,DDG 135,HII-Ingalls,2023-12-22,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 135 construction window
21032091,N0002418C2307,C,DDG 137,HII-Ingalls,2023-12-22,Long-lead,TRUE,Projected,Low,TRUE,Dec 2023 in DDG 137 long-lead window (before fabrication start)
21032091,N0002418C2307,C,DDG 139,HII-Ingalls,2023-12-22,Long-lead,TRUE,Projected,Low,TRUE,Dec 2023 in DDG 139 long-lead window (before fabrication start)
21032092,N0002418C2307,D,DDG 128,HII-Ingalls,2022-11-28,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 128 construction window
21032092,N0002418C2307,D,DDG 129,HII-Ingalls,2022-11-28,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 129 construction window
21032092,N0002418C2307,D,DDG 131,HII-Ingalls,2022-11-28,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 131 construction window
21032092,N0002418C2307,D,DDG 133,HII-Ingalls,2022-11-28,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 133 long-lead window (before fabrication start)
21032092,N0002418C2307,D,DDG 135,HII-Ingalls,2022-11-28,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 135 long-lead window (before fabrication start)
21032092,N0002418C2307,D,DDG 137,HII-Ingalls,2022-11-28,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 137 long-lead window (before fabrication start)
21032092,N0002418C2307,D,DDG 139,HII-Ingalls,2022-11-28,Long-lead,FALSE,Projected,Low,FALSE,Nov 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032093,N0002418C2307,D,DDG 128,HII-Ingalls,2022-12-14,Construction,TRUE,Actual,Low,TRUE,Dec 2022 within DDG 128 construction window
21032093,N0002418C2307,D,DDG 129,HII-Ingalls,2022-12-14,Construction,TRUE,Projected,Low,TRUE,Dec 2022 within DDG 129 construction window
21032093,N0002418C2307,D,DDG 131,HII-Ingalls,2022-12-14,Construction,TRUE,Projected,Low,TRUE,Dec 2022 within DDG 131 construction window
21032093,N0002418C2307,D,DDG 133,HII-Ingalls,2022-12-14,Construction,TRUE,Projected,Low,TRUE,Dec 2022 within DDG 133 construction window
21032093,N0002418C2307,D,DDG 135,HII-Ingalls,2022-12-14,Long-lead,TRUE,Projected,Low,TRUE,Dec 2022 in DDG 135 long-lead window (before fabrication start)
21032093,N0002418C2307,D,DDG 137,HII-Ingalls,2022-12-14,Long-lead,TRUE,Projected,Low,TRUE,Dec 2022 in DDG 137 long-lead window (before fabrication start)
21032093,N0002418C2307,D,DDG 139,HII-Ingalls,2022-12-14,Long-lead,FALSE,Projected,Low,FALSE,Dec 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032097,N0002418C2307,D,DDG 128,HII-Ingalls,2022-11-07,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 128 construction window
21032097,N0002418C2307,D,DDG 129,HII-Ingalls,2022-11-07,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 129 construction window
21032097,N0002418C2307,D,DDG 131,HII-Ingalls,2022-11-07,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 131 construction window
21032097,N0002418C2307,D,DDG 133,HII-Ingalls,2022-11-07,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 133 long-lead window (before fabrication start)
21032097,N0002418C2307,D,DDG 135,HII-Ingalls,2022-11-07,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 135 long-lead window (before fabrication start)
21032097,N0002418C2307,D,DDG 137,HII-Ingalls,2022-11-07,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 137 long-lead window (before fabrication start)
21032097,N0002418C2307,D,DDG 139,HII-Ingalls,2022-11-07,Long-lead,FALSE,Projected,Low,FALSE,Nov 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032099,N0002418C2307,D,DDG 128,HII-Ingalls,2022-11-04,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 128 construction window
21032099,N0002418C2307,D,DDG 129,HII-Ingalls,2022-11-04,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 129 construction window
21032099,N0002418C2307,D,DDG 131,HII-Ingalls,2022-11-04,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 131 construction window
21032099,N0002418C2307,D,DDG 133,HII-Ingalls,2022-11-04,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 133 long-lead window (before fabrication start)
21032099,N0002418C2307,D,DDG 135,HII-Ingalls,2022-11-04,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 135 long-lead window (before fabrication start)
21032099,N0002418C2307,D,DDG 137,HII-Ingalls,2022-11-04,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 137 long-lead window (before fabrication start)
21032099,N0002418C2307,D,DDG 139,HII-Ingalls,2022-11-04,Long-lead,FALSE,Projected,Low,FALSE,Nov 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21032100,N0002418C2307,D,DDG 128,HII-Ingalls,2023-05-25,Construction,TRUE,Actual,Low,TRUE,May 2023 within DDG 128 construction window
21032100,N0002418C2307,D,DDG 129,HII-Ingalls,2023-05-25,Construction,TRUE,Projected,Low,TRUE,May 2023 within DDG 129 construction window
21032100,N0002418C2307,D,DDG 131,HII-Ingalls,2023-05-25,Construction,TRUE,Projected,Low,TRUE,May 2023 within DDG 131 construction window
21032100,N0002418C2307,D,DDG 133,HII-Ingalls,2023-05-25,Construction,TRUE,Projected,Low,TRUE,May 2023 within DDG 133 construction window
21032100,N0002418C2307,D,DDG 135,HII-Ingalls,2023-05-25,Long-lead,TRUE,Projected,Low,TRUE,May 2023 in DDG 135 long-lead window (before fabrication start)
21032100,N0002418C2307,D,DDG 137,HII-Ingalls,2023-05-25,Long-lead,TRUE,Projected,Low,TRUE,May 2023 in DDG 137 long-lead window (before fabrication start)
21032100,N0002418C2307,D,DDG 139,HII-Ingalls,2023-05-25,Long-lead,FALSE,Projected,Low,FALSE,May 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
21032101,N0002418C2307,D,DDG 128,HII-Ingalls,2023-05-19,Construction,TRUE,Actual,Low,TRUE,May 2023 within DDG 128 construction window
21032101,N0002418C2307,D,DDG 129,HII-Ingalls,2023-05-19,Construction,TRUE,Projected,Low,TRUE,May 2023 within DDG 129 construction window
21032101,N0002418C2307,D,DDG 131,HII-Ingalls,2023-05-19,Construction,TRUE,Projected,Low,TRUE,May 2023 within DDG 131 construction window
21032101,N0002418C2307,D,DDG 133,HII-Ingalls,2023-05-19,Construction,TRUE,Projected,Low,TRUE,May 2023 within DDG 133 construction window
21032101,N0002418C2307,D,DDG 135,HII-Ingalls,2023-05-19,Long-lead,TRUE,Projected,Low,TRUE,May 2023 in DDG 135 long-lead window (before fabrication start)
21032101,N0002418C2307,D,DDG 137,HII-Ingalls,2023-05-19,Long-lead,TRUE,Projected,Low,TRUE,May 2023 in DDG 137 long-lead window (before fabrication start)
21032101,N0002418C2307,D,DDG 139,HII-Ingalls,2023-05-19,Long-lead,FALSE,Projected,Low,FALSE,May 2023 too early for DDG 139 (> 48 mo before fab start) - excluded
